"id";"id_orcamento";"id_produto";"description";"cores";"quantidade";"prazo";"desconto";"unitario";"total";"comissao_externa"
"108";"53";"2";"Chaveiro retângular giratório";"1";"800";"10 dias úteis";"0";"4.60";"3678.00";"0.00"
"109";"53";"2";"Chaveiro retângular giratório";"1";"1000";"10 dias úteis";"0";"4.58";"4584.00";"0.00"
"110";"53";"3";"Chaveiro redondo giratório";"1";"500";"10 dias úteis";"0";"4.64";"2319.00";"0.00"
"111";"53";"3";"Chaveiro redondo giratório";"1";"800";"10 dias úteis";"0";"4.60";"3678.00";"0.00"
"112";"53";"3";"Chaveiro redondo giratório";"1";"1000";"10 dias úteis";"0";"4.58";"4584.00";"0.00"
"113";"54";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.95";"488.00";"0.00"
"114";"55";"73";"Trena de 1 metro";"cromia";"1000";"15 dias úteis";"0";"1.88";"1875.12";"0.00"
"115";"55";"72";"Chaveiro canivete multifunções";"1";"1000";"10 dias úteis";"0";"3.49";"3492.00";"0.00"
"116";"55";"6";"Chaveiro gel";"1";"1000";"25 dias úteis";"0";"1.37";"1372.80";"0.00"
"117";"56";"74";"Trena de 5 metros";"cromia";"200";"15 dias úteis";"0";"7.29";"1458.60";"0.00"
"118";"57";"100";"Pen drive giratório 2gb";"1";"100";"10 dias úteis";"0";"28.62";"2862.00";"0.00"
"119";"57";"101";"Pen drive c/ tampa 2gb";"1";"100";"10 dias úteis";"0";"26.28";"2628.00";"0.00"
"120";"57";"34";"Caneta de metal";"1";"80";"10 dias úteis";"0";"5.54";"443.00";"0.00"
"121";"57";"27";"Caneta de metal";"1";"50";"10 dias úteis";"0";"11.24";"562.00";"0.00"
"122";"57";"28";"Caneta de metal";"1";"50";"10 dias úteis";"0";"11.24";"562.00";"0.00"
"123";"57";"23";"Caneta de metal";"1";"50";"10 dias úteis";"0";"10.46";"523.00";"0.00"
"124";"57";"24";"Caneta de metal";"1";"50";"10 dias úteis";"0";"10.46";"523.00";"0.00"
"125";"58";"100";"Pen drive giratório 2gb";"1";"100";"10 dias úteis";"0";"28.62";"2862.00";"0.00"
"126";"59";"6";"Chaveiro gel";"1";"150";"25 dias úteis";"0";"2.44";"366.00";"0.00"
"127";"59";"6";"Chaveiro gel";"1";"250";"25 dias úteis";"0";"2.09";"523.00";"0.00"
"128";"59";"7";"Chaveiro anzol";"1";"150";"15 dias úteis";"0";"1.11";"167.00";"0.00"
"129";"59";"7";"Chaveiro anzol";"1";"250";"15 dias úteis";"0";"0.97";"242.00";"0.00"
"130";"59";"2";"Chaveiro retângular giratório";"1";"150";"10 dias úteis";"0";"5.41";"811.00";"0.00"
"131";"59";"2";"Chaveiro retângular giratório";"1";"150";"10 dias úteis";"0";"8.43";"1264.00";"0.00"
"132";"60";"5";"Chaveiro retângular";"1";"50";"10 dias úteis";"0";"6.14";"307.00";"0.00"
"133";"61";"75";"Escova com espelho";"1";"50";"10 dias úteis";"0";"6.06";"303.00";"0.00"
"134";"62";"2";"Chaveiro retângular giratório";"1";"500";"10 dias úteis";"0";"5.10";"2550.90";"0.00"
"135";"62";"2";"Chaveiro retângular giratório";"1";"800";"10 dias úteis";"0";"5.06";"4045.80";"0.00"
"136";"62";"2";"Chaveiro retângular giratório";"1";"1000";"10 dias úteis";"0";"5.04";"5042.40";"0.00"
"137";"62";"3";"Chaveiro redondo giratório";"1";"500";"10 dias úteis";"0";"5.10";"2550.90";"0.00"
"138";"62";"3";"Chaveiro redondo giratório";"1";"800";"10 dias úteis";"0";"5.06";"4045.80";"0.00"
"139";"62";"3";"Chaveiro redondo giratório";"1";"1000";"10 dias úteis";"0";"2.55";"2550.90";"0.00"
"140";"63";"73";"Trena de 1 metro";"1";"2000";"15 dias úteis";"0";"1.83";"3656.54";"0.00"
"141";"63";"72";"Chaveiro canivete multifunções";"1";"2000";"10 dias úteis";"0";"3.47";"6930.00";"0.00"
"142";"63";"6";"Chaveiro gel";"1";"2000";"25 dias úteis";"0";"2.42";"4836.00";"0.00"
"143";"63";"73";"Trena de 1 metro";"1";"3000";"15 dias úteis";"0";"1.81";"5438.16";"0.00"
"144";"63";"72";"Chaveiro canivete multifunções";"1";"3000";"10 dias úteis";"0";"3.46";"10368.00";"0.00"
"145";"63";"6";"Chaveiro gel";"1";"3000";"25 dias úteis";"0";"2.03";"6084.00";"0.00"
"146";"64";"100";"Pen drive giratório 2gb";"1";"100";"10 dias úteis";"0";"28.62";"2862.00";"0.00"
"147";"64";"35";"Caneta de metal";"1";"100";"10 dias úteis";"0";"12.27";"1227.00";"0.00"
"148";"65";"116";"PR001";"1";"500";"15 dias úteis";"0";"17.27";"8637.00";"0.00"
"149";"66";"81";"Calculadora tampa retratil";"1";"300";"15 dias úteis";"0";"10.92";"3276.00";"0.00"
"150";"66";"85";"Porta cartão de couro";"1";"300";"10 dias úteis";"0";"7.13";"2138.00";"0.00"
"151";"66";"82";"Calculadora porta cartão";"1";"300";"15 dias úteis";"0";"4.82";"1445.00";"0.00"
"152";"66";"91";"Porta objeto couro quadrado";"1";"300";"10 dias úteis";"0";"18.12";"5437.00";"0.00"
"153";"66";"90";"Porta objeto e clips com furinho";"1";"300";"15 dias úteis";"0";"17.66";"5297.00";"0.00"
"154";"66";"88";"Porta recado flexivel";"1";"300";"-- RETIRADO --";"0";"11.25";"3375.00";"0.00"
"155";"67";"80";"Kit manicure de couro";"1";"300";"15 dias úteis";"0";"13.64";"4093.00";"0.00"
"156";"67";"75";"Escova com espelho";"1";"300";"10 dias úteis";"0";"3.83";"1148.00";"0.00"
"157";"67";"76";"Kit pincéis";"1";"300";"10 dias úteis";"0";"6.63";"1989.00";"0.00"
"158";"68";"55";"Caneta de Plástico";"2";"250";"15 dias úteis";"0";"1.39";"348.00";"0.00"
"159";"68";"84";"Régua 30cm com calculadora";"1";"250";"15 dias úteis";"0";"8.33";"2083.00";"0.00"
"160";"68";"81";"Calculadora tampa retratil";"1";"250";"15 dias úteis";"0";"4.74";"1186.00";"0.00"
"161";"68";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"4.20";"630.00";"0.00"
"162";"68";"82";"Calculadora porta cartão";"1";"150";"15 dias úteis";"0";"5.25";"788.00";"0.00"
"163";"68";"86";"Porta cartão de metal";"1";"150";"10 dias úteis";"0";"6.03";"905.00";"0.00"
"164";"69";"54";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.52";"520.00";"0.00"
"165";"69";"55";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.52";"520.00";"0.00"
"166";"69";"39";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.83";"832.00";"0.00"
"167";"70";"52";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.30";"324.00";"0.00"
"168";"70";"22";"Caneta de metal";"1";"50";"10 dias úteis";"0";"10.46";"523.00";"0.00"
"169";"70";"5";"Chaveiro retângular";"1";"100";"10 dias úteis";"0";"4.05";"405.00";"0.00"
"170";"71";"79";"Espelho de 2 lados";"1";"1500";"10 dias úteis";"0";"3.16";"4743.00";"0.00"
"171";"72";"79";"Espelho de 2 lados";"1";"50";"10 dias úteis";"0";"5.76";"288.00";"0.00"
"172";"72";"100";"Pen drive giratório 2gb";"1";"25";"10 dias úteis";"0";"34.92";"873.00";"0.00"
"173";"73";"53";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.30";"324.00";"0.00"
"174";"73";"53";"Caneta de Plástico";"3";"250";"15 dias úteis";"0";"2.11";"527.00";"0.00"
"175";"73";"53";"Caneta de Plástico";"cromia";"1000";"15 dias úteis";"0";"1.60";"1600.00";"0.00"
"176";"74";"54";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"0.98";"246.00";"0.00"
"177";"74";"54";"Caneta de Plástico";"3";"250";"15 dias úteis";"0";"1.80";"449.00";"0.00"
"178";"74";"54";"Caneta de Plástico";"cromia";"1000";"15 dias úteis";"0";"1.27";"1270.00";"0.00"
"179";"75";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.28";"320.00";"0.00"
"180";"75";"57";"Caneta Ecológica";"3";"250";"15 dias úteis";"0";"2.09";"523.00";"0.00"
"181";"75";"57";"Caneta Ecológica";"cromia";"1000";"15 dias úteis";"0";"1.59";"1590.00";"0.00"
"182";"76";"58";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.05";"262.00";"0.00"
"183";"76";"58";"Caneta de Plástico";"3";"250";"15 dias úteis";"0";"1.86";"465.00";"0.00"
"184";"76";"58";"Caneta de Plástico";"cromia";"1000";"15 dias úteis";"0";"1.34";"1340.00";"0.00"
"185";"77";"101";"Pen drive c/ tampa 2gb";"1";"50";"10 dias úteis";"0";"28.38";"1419.00";"0.00"
"186";"78";"46";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.25";"312.00";"0.00"
"187";"79";"46";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.94";"470.00";"0.00"
"188";"80";"78";"Espelho de 1 lado";"1";"50";"10 dias úteis";"0";"5.44";"272.00";"0.00"
"189";"80";"76";"Kit pincéis";"1";"50";"10 dias úteis";"0";"8.72";"436.00";"0.00"
"190";"81";"8";"Chaveiro abridor long neck";"1";"100";"15 dias úteis";"0";"2.81";"280.50";"0.00"
"191";"81";"5";"Chaveiro retângular";"1";"100";"10 dias úteis";"0";"4.05";"405.00";"0.00"
"192";"82";"6";"Chaveiro gel";"1";"600";"25 dias úteis";"0";"4.06";"2433.60";"0.00"
"193";"83";"100";"Pen drive giratório 2gb";"1";"35";"10 dias úteis";"0";"32.51";"1138.00";"0.00"
"194";"83";"101";"Pen drive c/ tampa 2gb";"1";"35";"10 dias úteis";"0";"30.17";"1056.00";"0.00"
"195";"83";"5";"Chaveiro retângular";"1";"50";"10 dias úteis";"0";"6.14";"307.00";"0.00"
"196";"83";"89";"Porta recado quadrado";"1";"100";"-- RETIRADO --";"0";"5.07";"507.00";"0.00"
"197";"83";"75";"Escova com espelho";"1";"50";"10 dias úteis";"0";"6.06";"303.00";"0.00"
"198";"83";"78";"Espelho de 1 lado";"1";"50";"10 dias úteis";"0";"5.44";"272.00";"0.00"
"199";"83";"80";"Kit manicure de couro";"1";"50";"15 dias úteis";"0";"14.80";"740.00";"0.00"
"200";"84";"64";"Estojo de metal p/ 2 canetas";"1";"50";"7 dias úteis";"0";"7.48";"374.00";"0.00"
"201";"84";"113";"Squeeze de metal";"1";"50";"10 dias úteis";"0";"13.56";"678.00";"0.00"
"202";"84";"83";"Régua 20cm com calculadora";"1";"50";"15 dias úteis";"0";"8.26";"413.00";"0.00"
"203";"85";"8";"Chaveiro abridor long neck";"1";"200";"15 dias úteis";"0";"2.49";"497.64";"0.00"
"204";"86";"58";"Caneta de Plástico";"1";"400";"15 dias úteis";"0";"0.82";"326.00";"0.00"
"205";"87";"78";"Espelho de 1 lado";"1";"36000";"10 dias úteis";"0";"2.82";"101366.00";"0.00"
"206";"88";"88";"Porta recado flexivel";"1";"140";"-- RETIRADO --";"0";"11.51";"1611.00";"0.00"
"207";"89";"82";"Calculadora porta cartão";"1";"50";"15 dias úteis";"0";"7.00";"350.00";"0.00"
"208";"89";"8";"Chaveiro abridor long neck";"1";"50";"15 dias úteis";"0";"3.66";"183.15";"0.00"
"209";"90";"78";"Espelho de 1 lado";"1";"100";"10 dias úteis";"0";"3.35";"335.00";"0.00"
"210";"90";"100";"Pen drive giratório 2gb";"1";"200";"10 dias úteis";"0";"28.36";"5671.00";"0.00"
"211";"91";"5";"Chaveiro retângular";"1";"50";"10 dias úteis";"0";"6.14";"307.00";"0.00"
"212";"92";"43";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.30";"324.00";"0.00"
"213";"92";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.95";"488.00";"0.00"
"214";"92";"39";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.30";"324.00";"0.00"
"215";"93";"74";"Trena de 5 metros";"1";"100";"15 dias úteis";"0";"7.46";"745.68";"0.00"
"216";"93";"81";"Calculadora tampa retratil";"1";"1000";"15 dias úteis";"0";"4.27";"4272.00";"0.00"
"217";"93";"39";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.83";"832.00";"0.00"
"218";"93";"70";"Trena de 3 metros";"1";"100";"15 dias úteis";"0";"5.51";"550.68";"0.00"
"219";"94";"68";"Kit ferramenta";"1";"50";"15 dias úteis";"0";"8.88";"444.00";"0.00"
"220";"95";"116";"ME011";"1";"50";"15 dias úteis";"0";"12.78";"639.00";"0.00"
"221";"95";"91";"Porta objeto couro quadrado";"1";"50";"10 dias úteis";"0";"20.58";"1029.00";"0.00"
"222";"95";"8";"Chaveiro abridor long neck";"1";"50";"15 dias úteis";"0";"3.66";"183.15";"0.00"
"223";"95";"90";"Porta objeto e clips com furinho";"1";"50";"15 dias úteis";"0";"20.10";"1005.00";"0.00"
"224";"96";"57";"Caneta Ecológica";"1";"1000";"15 dias úteis";"0";"0.86";"863.00";"0.00"
"225";"97";"5";"Chaveiro retângular";"1";"2000";"10 dias úteis";"0";"3.54";"7086.00";"0.00"
"226";"97";"6";"Chaveiro gel";"1";"2000";"25 dias úteis";"0";"1.28";"2558.40";"0.00"
"227";"98";"54";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.67";"337.00";"0.00"
"228";"98";"55";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.67";"337.00";"0.00"
"229";"98";"58";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.74";"369.00";"0.00"
"230";"99";"43";"Caneta de Plástico";"1";"10000";"15 dias úteis";"0";"0.78";"7838.00";"0.00"
"231";"99";"43";"Caneta de Plástico";"1";"10000";"15 dias úteis";"0";"0.95";"9460.00";"0.00"
"232";"100";"8";"Chaveiro abridor long neck";"1";"50";"15 dias úteis";"0";"3.66";"183.15";"0.00"
"233";"100";"49";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.09";"273.00";"0.00"
"234";"100";"92";"Relógio lcd digital";"1";"50";"15 dias úteis";"0";"7.94";"397.00";"0.00"
"235";"100";"89";"Porta recado quadrado";"1";"100";"-- RETIRADO --";"0";"5.07";"507.00";"0.00"
"236";"101";"51";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.79";"785.00";"0.00"
"237";"102";"101";"Pen drive c/ tampa 2gb";"1";"80";"10 dias úteis";"0";"26.80";"2144.00";"0.00"
"238";"102";"100";"Pen drive giratório 2gb";"1";"80";"10 dias úteis";"0";"29.15";"2332.00";"0.00"
"239";"102";"30";"Caneta de metal";"1";"80";"10 dias úteis";"0";"8.89";"711.00";"0.00"
"240";"102";"31";"Caneta de metal";"1";"80";"10 dias úteis";"0";"2.65";"212.00";"0.00"
"241";"102";"5";"Chaveiro retângular";"1";"80";"10 dias úteis";"0";"4.58";"366.00";"0.00"
"242";"102";"2";"Chaveiro retângular giratório";"1";"80";"10 dias úteis";"0";"5.59";"447.00";"0.00"
"243";"103";"46";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.79";"785.00";"0.00"
"244";"104";"7";"Chaveiro anzol";"1";"300";"15 dias úteis";"0";"1.46";"436.80";"0.00"
"245";"105";"6";"Chaveiro gel";"1";"250";"25 dias úteis";"0";"1.40";"350.00";"0.00"
"246";"105";"6";"Chaveiro gel";"1";"300";"25 dias úteis";"0";"1.35";"405.00";"0.00"
"247";"105";"7";"Chaveiro anzol";"1";"250";"15 dias úteis";"0";"1.59";"397.50";"0.00"
"248";"105";"7";"Chaveiro anzol";"1";"300";"15 dias úteis";"0";"1.45";"435.00";"0.00"
"249";"106";"22";"Caneta de metal";"1";"50";"10 dias úteis";"0";"10.46";"523.00";"0.00"
"250";"107";"75";"Escova com espelho";"1";"50";"10 dias úteis";"0";"6.06";"303.00";"0.00"
"251";"108";"78";"Espelho de 1 lado";"1";"500";"10 dias úteis";"0";"2.92";"1461.00";"0.00"
"252";"108";"53";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.99";"493.00";"0.00"
"253";"109";"49";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.10";"275.00";"0.00"
"254";"109";"39";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.30";"325.00";"0.00"
"255";"109";"4";"Chaveiro gota";"1";"50";"10 dias úteis";"0";"6.53";"326.50";"0.00"
"256";"109";"100";"Pen drive giratório 2gb";"1";"25";"10 dias úteis";"0";"34.89";"872.25";"0.00"
"257";"109";"83";"Régua 20cm com calculadora";"1";"50";"15 dias úteis";"0";"8.25";"412.50";"0.00"
"258";"109";"116";"ME011";"1";"50";"15 dias úteis";"0";"12.77";"638.50";"0.00"
"259";"110";"39";"Caneta de Plástico";"1";"5000";"15 dias úteis";"0";"0.79";"3946.00";"0.00"
"260";"111";"75";"Escova com espelho";"1";"8000";"10 dias úteis";"0";"3.21";"25680.00";"0.00"
"261";"111";"78";"Espelho de 1 lado";"1";"8000";"10 dias úteis";"0";"2.63";"21040.00";"0.00"
"262";"112";"102";"Pasta zip zap";"2";"200";"25 à 30 dias úteis";"0";"4.83";"966.00";"0.00"
"263";"112";"102";"Pasta zip zap";"2";"300";"25 à 30 dias úteis";"0";"4.52";"1356.00";"0.00"
"264";"112";"102";"Pasta zip zap";"2";"400";"25 à 30 dias úteis";"0";"3.82";"1528.00";"0.00"
"265";"113";"3";"Chaveiro redondo giratório";"1";"300";"10 dias úteis";"0";"4.71";"1413.00";"0.00"
"266";"113";"56";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.65";"825.00";"0.00"
"267";"113";"50";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.99";"495.00";"0.00"
"268";"114";"73";"Trena de 1 metro";"até 4 cores";"50";"15 dias úteis";"0";"3.71";"185.50";"0.00"
"269";"114";"73";"Trena de 1 metro";"até 4 cores";"100";"15 dias úteis";"0";"2.77";"277.00";"0.00"
"270";"114";"74";"Trena de 5 metros";"até 4 cores";"50";"15 dias úteis";"0";"8.58";"429.00";"0.00"
"271";"114";"74";"Trena de 5 metros";"até 4 cores";"100";"15 dias úteis";"0";"7.76";"776.00";"0.00"
"272";"115";"79";"Espelho de 2 lados";"1";"340";"10 dias úteis";"0";"3.56";"1210.40";"0.00"
"273";"115";"75";"Escova com espelho";"1";"340";"10 dias úteis";"0";"3.87";"1315.80";"0.00"
"274";"115";"76";"Kit pincéis";"1";"340";"10 dias úteis";"0";"6.53";"2220.20";"0.00"
"275";"115";"77";"Porta perfume";"1";"340";"10 dias úteis";"0";"6.21";"2111.40";"0.00"
"276";"116";"102";"Pasta zip zap";"2";"150";"25 à 30 dias úteis";"0";"4.20";"630.00";"0.00"
"277";"117";"69";"Chaveiro mini ferramenta";"1";"100";"15 dias úteis";"0";"4.44";"444.00";"0.00"
"278";"118";"54";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.67";"337.00";"0.00"
